company,sector,country,region,year,total_postings,ai_postings,avg_ai_score,avg_posted_salary,ai_adoption_rate
71497532.0,Healthcare,United States,AZ,2023,1,0,0.0,,0.0
71497532.0,Healthcare,United States,NV,2023,1,0,0.0,15.5,0.0
71497532.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
71898766.0,Healthcare,United States,NJ,2023,1,0,0.0,90000.0,0.0
72483.0,Healthcare,United States,IL,2023,1,0,0.0,,0.0
72483.0,Healthcare,United States,MA,2023,1,0,0.0,,0.0
72483.0,Healthcare,United States,MS,2023,1,0,0.0,,0.0
72483.0,Healthcare,United States,PA,2023,1,0,0.0,,0.0
72483.0,Healthcare,United States,TN,2023,1,0,0.0,,0.0
72483.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
72513099.0,Healthcare,United States,PA,2023,1,0,0.0,,0.0
7257.0,Healthcare,United States,NH,2023,1,0,0.0,,0.0
7260.0,Healthcare,United States,Unknown,2023,1,0,0.0,22.0,0.0
7361.0,Healthcare,United States,NV,2023,1,0,0.0,,0.0
737554.0,Healthcare,United States,CA,2023,1,0,0.0,,0.0
73933000.0,Healthcare,United States,MA,2023,1,0,0.0,,0.0
744463.0,Healthcare,United States,IL,2023,1,0,0.0,23.935,0.0
74455.0,Healthcare,United States,CA,2023,1,0,0.0,24.384999999999998,0.0
74548154.0,Healthcare,United States,IN,2023,1,0,0.0,,0.0
74604.0,Healthcare,United States,GA,2023,1,0,0.0,37.0,0.0
74604.0,Healthcare,United States,KS,2023,1,0,0.0,29.0,0.0
74604.0,Healthcare,United States,MO,2023,1,0,0.0,43.0,0.0
74604.0,Healthcare,United States,NY,2023,1,0,0.0,34.5,0.0
74604.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
7471.0,Healthcare,United States,LA,2023,1,0,0.0,,0.0
74713745.0,Healthcare,United States,UT,2023,1,0,0.0,,0.0
74793209.0,Healthcare,United States,Unknown,2023,1,0,0.0,92.5,0.0
7488.0,Healthcare,United States,IL,2023,3,0,0.0,,0.0
74985.0,Healthcare,United States,CA,2023,1,0,0.0,,0.0
75208.0,Healthcare,United States,CA,2023,1,0,0.0,25.0,0.0
75730.0,Healthcare,United States,MN,2023,1,0,0.0,,0.0
758440.0,Healthcare,United States,CA,2023,1,0,0.0,,0.0
76074281.0,Healthcare,United States,ME,2023,1,0,0.0,20.84,0.0
7614.0,Healthcare,United States,FL,2023,1,0,0.0,,0.0
7616.0,Healthcare,United States,CA,2023,1,0,0.0,55.9,0.0
76171420.0,Healthcare,United States,PA,2023,1,0,0.0,,0.0
76323347.0,Healthcare,United States,FL,2023,1,0,0.0,,0.0
76452487.0,Healthcare,United States,ND,2023,1,0,0.0,14.5,0.0
76500049.0,Healthcare,United States,CO,2023,1,0,0.0,120000.0,0.0
76500049.0,Healthcare,United States,GA,2023,1,0,0.0,15.0,0.0
76500049.0,Healthcare,United States,MD,2023,1,0,0.0,,0.0
766058.0,Healthcare,United States,CA,2023,1,0,0.0,182000.0,0.0
766058.0,Healthcare,United States,GA,2023,1,0,0.0,,0.0
76663.0,Healthcare,United States,Unknown,2023,1,0,0.0,172000.0,0.0
766876.0,Healthcare,United States,MO,2023,1,0,0.0,30.0,0.0
76947396.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
77301.0,Healthcare,United States,AZ,2023,5,0,0.0,15.45,0.0
77301.0,Healthcare,United States,CO,2023,1,0,0.0,16.5,0.0
77301.0,Healthcare,United States,KY,2023,2,0,0.0,15.75,0.0
77301.0,Healthcare,United States,MN,2023,1,0,0.0,,0.0
77301.0,Healthcare,United States,OK,2023,3,0,0.0,12.0,0.0
77301.0,Healthcare,United States,TX,2023,6,0,0.0,12.0,0.0
77301.0,Healthcare,United States,UT,2023,2,0,0.0,15.5,0.0
77758478.0,Healthcare,United States,PA,2023,1,0,0.0,17.56,0.0
783257.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
78636.0,Healthcare,United States,MN,2023,1,0,0.0,,0.0
78636.0,Healthcare,United States,WA,2023,1,0,0.0,,0.0
79500056.0,Healthcare,United States,CA,2023,1,0,0.0,,0.0
79500833.0,Healthcare,United States,FL,2023,1,0,0.0,75000.0,0.0
79925463.0,Healthcare,United States,FL,2023,1,0,0.0,19.509999999999998,0.0
79925463.0,Healthcare,United States,MO,2023,1,0,0.0,24.315,0.0
80404392.0,Healthcare,United States,MA,2023,1,0,0.0,,0.0
808034.0,Healthcare,United States,IL,2023,1,0,0.0,,0.0
80862575.0,Healthcare,United States,MI,2023,3,0,0.0,,0.0
81090464.0,Healthcare,United States,OH,2023,1,0,0.0,,0.0
81487298.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
815009.0,Healthcare,United States,NY,2023,1,0,0.0,,0.0
81886402.0,Healthcare,United States,CA,2023,1,0,0.0,135787.5,0.0
81886402.0,Healthcare,United States,NC,2023,1,0,0.0,,0.0
81929583.0,Healthcare,United States,PA,2023,1,0,0.0,,0.0
81950505.0,Healthcare,United States,AL,2023,1,0,0.0,,0.0
81967562.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
82060446.0,Healthcare,United States,NY,2023,1,0,0.0,,0.0
82195160.0,Healthcare,United States,NJ,2023,1,0,0.0,,0.0
82291171.0,Healthcare,United States,NC,2023,1,0,0.0,,0.0
82315512.0,Healthcare,United States,TX,2023,1,0,0.0,70.0,0.0
82385.0,Healthcare,United States,KY,2023,1,0,0.0,50000.0,0.0
82684341.0,Healthcare,United States,WI,2023,1,0,0.0,,0.0
827183.0,Healthcare,United States,Unknown,2023,1,0,0.0,29.0,0.0
83051748.0,Healthcare,United States,WI,2023,1,0,0.0,,0.0
83346702.0,Healthcare,United States,Unknown,2023,1,0,0.0,102.5,0.0
83495842.0,Healthcare,United States,NE,2023,1,0,0.0,41500.0,0.0
83526782.0,Healthcare,United States,NY,2023,1,0,0.0,,0.0
8359.0,Healthcare,United States,FL,2023,1,0,0.0,,0.0
8359.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
8390.0,Healthcare,United States,OH,2023,6,0,0.0,,0.0
84418.0,Healthcare,United States,WA,2023,1,0,0.0,,0.0
8463119.0,Healthcare,United States,DE,2023,1,0,0.0,,0.0
85678.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
856887.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
8593.0,Healthcare,United States,CO,2023,1,0,0.0,,0.0
86041588.0,Healthcare,United States,CA,2023,1,0,0.0,,0.0
86041588.0,Healthcare,United States,NY,2023,1,0,0.0,,0.0
86265278.0,Healthcare,United States,NJ,2023,1,0,0.0,,0.0
86265278.0,Healthcare,United States,OK,2023,1,0,0.0,,0.0
8652.0,Healthcare,United States,IN,2023,1,0,0.0,,0.0
86969238.0,Healthcare,United States,CA,2023,1,0,0.0,22.5,0.0
87447.0,Healthcare,United States,NJ,2023,1,0,0.0,73.515,0.0
87599.0,Healthcare,United States,CA,2023,1,0,0.0,83.5,0.0
87720672.0,Healthcare,United States,Unknown,2023,1,0,0.0,15.0,0.0
8792.0,Healthcare,United States,CA,2023,1,0,0.0,21.5,0.0
8792.0,Healthcare,United States,VA,2023,1,0,0.0,,0.0
88277482.0,Healthcare,United States,IL,2023,1,0,0.0,,0.0
884316.0,Healthcare,United States,KS,2023,1,0,0.0,,0.0
884316.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
8860695.0,Healthcare,United States,KS,2023,1,0,0.0,,0.0
88804.0,Healthcare,United States,AZ,2023,1,0,0.0,,0.0
8936.0,Healthcare,United States,MI,2023,3,0,0.0,,0.0
8945.0,Healthcare,United States,NY,2023,1,0,0.0,,0.0
89568406.0,Healthcare,United States,NJ,2023,1,0,0.0,,0.0
89850919.0,Healthcare,United States,CA,2023,1,0,0.0,55000.0,0.0
90198358.0,Healthcare,United States,AZ,2023,1,0,0.0,,0.0
90198358.0,Healthcare,United States,CA,2023,1,0,0.0,167500.0,0.0
908113.0,Healthcare,United States,VA,2023,1,0,0.0,,0.0
911461.0,Healthcare,United States,TX,2023,1,0,0.0,43.0,0.0
91447303.0,Healthcare,United States,Unknown,2023,1,0,0.0,75000.0,0.0
91599916.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
9201883.0,Healthcare,United States,MA,2023,1,0,0.0,70000.0,0.0
9211.0,Healthcare,United States,IN,2023,1,0,0.0,,0.0
9219414.0,Healthcare,United States,CO,2023,1,0,0.0,22.0,0.0
9223.0,Healthcare,United States,KS,2023,1,0,0.0,,0.0
9223341.0,Healthcare,United States,MA,2023,1,0,0.0,120000.0,0.0
92651.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
92681040.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
9286450.0,Healthcare,United States,FL,2023,4,0,0.0,,0.0
92922397.0,Healthcare,United States,FL,2023,1,0,0.0,17.0,0.0
93254.0,Healthcare,United States,MI,2023,1,0,0.0,,0.0
941454.0,Healthcare,United States,NJ,2023,1,0,0.0,,0.0
9460096.0,Healthcare,United States,TX,2023,2,0,0.0,,0.0
9472599.0,Healthcare,United States,Unknown,2023,2,0,0.0,117500.0,0.0
947715.0,Healthcare,United States,Unknown,2023,1,0,0.0,24.5,0.0
9490036.0,Healthcare,United States,PA,2023,1,0,0.0,,0.0
9498845.0,Healthcare,United States,NY,2023,1,0,0.0,110000.0,0.0
9575.0,Healthcare,United States,CA,2023,1,0,0.0,48168.0,0.0
95872.0,Healthcare,United States,TX,2023,1,0,0.0,,0.0
96121422.0,Healthcare,United States,IL,2023,1,0,0.0,,0.0
96393.0,Healthcare,United States,CA,2023,1,0,0.0,,0.0
966339.0,Healthcare,United States,RI,2023,1,0,0.0,,0.0
966339.0,Healthcare,United States,VA,2023,1,0,0.0,,0.0
9667.0,Healthcare,United States,NY,2023,2,0,0.0,109795.0,0.0
96879546.0,Healthcare,United States,Unknown,2023,1,0,0.0,60000.0,0.0
973835.0,Healthcare,United States,IL,2023,1,0,0.0,,0.0
9765.0,Healthcare,United States,OR,2023,1,0,0.0,,0.0
9765.0,Healthcare,United States,TX,2023,1,0,0.0,17.0,0.0
97855517.0,Healthcare,United States,NH,2023,1,0,0.0,19.5,0.0
97893839.0,Healthcare,United States,Unknown,2023,1,0,0.0,140.0,0.0
9814.0,Healthcare,United States,CA,2023,1,0,0.0,,0.0
98556556.0,Healthcare,United States,GA,2023,1,0,0.0,120000.0,0.0
994224.0,Healthcare,United States,Unknown,2023,1,0,0.0,,0.0
unknown_company,Healthcare,United States,CA,2023,2,0,0.0,40.0,0.0
unknown_company,Healthcare,United States,FL,2023,1,0,0.0,54000.0,0.0
unknown_company,Healthcare,United States,IA,2023,1,0,0.0,,0.0
unknown_company,Healthcare,United States,IN,2023,1,0,0.0,,0.0
unknown_company,Healthcare,United States,KY,2023,2,0,0.0,21.630000000000003,0.0
unknown_company,Healthcare,United States,MA,2023,1,0,0.0,,0.0
unknown_company,Healthcare,United States,MN,2023,1,0,0.0,100000.0,0.0
unknown_company,Healthcare,United States,MO,2023,1,0,0.0,55.0,0.0
unknown_company,Healthcare,United States,NJ,2023,1,0,0.0,,0.0
unknown_company,Healthcare,United States,NM,2023,1,0,0.0,147500.0,0.0
unknown_company,Healthcare,United States,NY,2023,3,0,0.0,15.0,0.0
unknown_company,Healthcare,United States,OK,2023,1,0,0.0,62.5,0.0
unknown_company,Healthcare,United States,TX,2023,1,0,0.0,,0.0
unknown_company,Healthcare,United States,Unknown,2023,4,0,0.0,77660.0,0.0
unknown_company,Healthcare,United States,WA,2023,2,0,0.0,60.0,0.0
100734735.0,Manufacturing,United States,AZ,2023,1,0,0.0,,0.0
100748660.0,Manufacturing,United States,IL,2023,1,0,0.0,,0.0
10126494.0,Manufacturing,United States,MA,2023,1,0,0.0,,0.0
10291598.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
10395102.0,Manufacturing,United States,FL,2023,1,0,0.0,150000.0,0.0
10407220.0,Manufacturing,United States,NY,2023,1,0,0.0,22.0,0.0
10599076.0,Manufacturing,United States,Unknown,2023,1,0,0.0,82500.0,0.0
11088832.0,Manufacturing,United States,IN,2023,1,0,0.0,,0.0
11088832.0,Manufacturing,United States,NY,2023,2,0,0.0,,0.0
11187415.0,Manufacturing,United States,OH,2023,1,0,0.0,,0.0
112948.0,Manufacturing,United States,CA,2023,1,0,0.0,51.08,0.0
1137591.0,Manufacturing,United States,OH,2023,1,0,0.0,,0.0
1256744.0,Manufacturing,United States,KY,2023,1,0,0.0,,0.0
12787.0,Manufacturing,United States,CA,2023,1,0,0.0,,0.0
12787.0,Manufacturing,United States,PA,2023,1,0,0.0,,0.0
1286891.0,Manufacturing,United States,CT,2023,1,0,0.0,,0.0
1286891.0,Manufacturing,United States,MO,2023,1,0,0.0,,0.0
1344.0,Manufacturing,United States,NC,2023,2,0,0.0,,0.0
1375518.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
14422722.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
145495.0,Manufacturing,United States,DE,2023,1,0,0.0,,0.0
1457175.0,Manufacturing,United States,Unknown,2023,1,0,0.0,132500.0,0.0
14796450.0,Manufacturing,United States,NJ,2023,1,0,0.0,30.0,0.0
15216893.0,Manufacturing,United States,OK,2023,1,0,0.0,,0.0
15216893.0,Manufacturing,United States,PA,2023,1,0,0.0,,0.0
153682.0,Manufacturing,United States,MA,2023,1,0,0.0,,0.0
164006.0,Manufacturing,United States,GA,2023,1,0,0.0,,0.0
164129.0,Manufacturing,United States,Unknown,2023,1,0,0.0,70000.0,0.0
1662.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
166572.0,Manufacturing,United States,AL,2023,1,0,0.0,,0.0
166572.0,Manufacturing,United States,IL,2023,1,0,0.0,,0.0
166572.0,Manufacturing,United States,NJ,2023,1,0,0.0,,0.0
166753.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
167757.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
17937.0,Manufacturing,United States,TN,2023,1,0,0.0,270157.0,0.0
18068781.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
18097379.0,Manufacturing,United States,CA,2023,1,0,0.0,67500.0,0.0
18425303.0,Manufacturing,United States,SC,2023,1,0,0.0,,0.0
18884053.0,Manufacturing,United States,Unknown,2023,1,0,0.0,65000.0,0.0
19059318.0,Manufacturing,United States,WA,2023,1,0,0.0,77500.0,0.0
1909139.0,Manufacturing,United States,TX,2023,1,0,0.0,55000.0,0.0
19241.0,Manufacturing,United States,IL,2023,1,0,0.0,,0.0
19933308.0,Manufacturing,United States,WI,2023,1,0,0.0,,0.0
20009.0,Manufacturing,United States,GA,2023,1,0,0.0,24.33,0.0
20088.0,Manufacturing,United States,FL,2023,1,0,0.0,,0.0
20088.0,Manufacturing,United States,NV,2023,1,0,0.0,85280.0,0.0
202081.0,Manufacturing,United States,MI,2023,1,0,0.0,17.5,0.0
2107983.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
2121817.0,Manufacturing,United States,FL,2023,1,0,0.0,,0.0
21738.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
22013.0,Manufacturing,United States,NY,2023,1,0,0.0,25.0,0.0
220336.0,Manufacturing,United States,CA,2023,1,0,0.0,,0.0
223399.0,Manufacturing,United States,TN,2023,1,0,0.0,,0.0
232381.0,Manufacturing,United States,OR,2023,1,0,0.1,,0.0
2351358.0,Manufacturing,United States,MO,2023,1,0,0.0,31.5,0.0
254975.0,Manufacturing,United States,MD,2023,1,0,0.0,,0.0
25552.0,Manufacturing,United States,WI,2023,1,0,0.0,25.245,0.0
259898.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
28149455.0,Manufacturing,United States,NJ,2023,1,0,0.0,,0.0
2855889.0,Manufacturing,United States,Unknown,2023,1,0,0.0,104000.0,0.0
28669777.0,Manufacturing,United States,TN,2023,1,0,0.0,,0.0
2888865.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
28893.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
3012034.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
3094595.0,Manufacturing,United States,CA,2023,1,0,0.0,52.5,0.0
323296.0,Manufacturing,United States,TX,2023,1,0,0.0,16.0,0.0
3240627.0,Manufacturing,United States,IL,2023,1,0,0.0,,0.0
32705.0,Manufacturing,United States,NC,2023,1,0,0.0,15.0,0.0
327513.0,Manufacturing,United States,IN,2023,1,0,0.0,,0.0
3277638.0,Manufacturing,United States,CA,2023,1,0,0.0,18.0,0.0
3281732.0,Manufacturing,United States,FL,2023,1,0,0.0,,0.0
3300839.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
33242739.0,Manufacturing,United States,FL,2023,1,0,0.0,17.0,0.0
33636.0,Manufacturing,United States,AL,2023,1,0,0.0,,0.0
347410.0,Manufacturing,United States,LA,2023,1,0,0.0,,0.0
347410.0,Manufacturing,United States,MT,2023,1,0,0.0,,0.0
3486.0,Manufacturing,United States,FL,2023,1,0,0.0,115000.0,0.0
35545790.0,Manufacturing,United States,ID,2023,1,0,0.0,,0.0
3594609.0,Manufacturing,United States,Unknown,2023,1,0,0.0,500.0,0.0
36519.0,Manufacturing,United States,PA,2023,1,0,0.0,23.0,0.0
3718376.0,Manufacturing,United States,IL,2023,1,0,0.1,,0.0
398606.0,Manufacturing,United States,TX,2023,2,0,0.0,33.5,0.0
4004283.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
41004.0,Manufacturing,United States,NC,2023,1,0,0.0,15.0,0.0
42686769.0,Manufacturing,United States,WA,2023,1,0,0.0,,0.0
4556.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
46529.0,Manufacturing,United States,NV,2023,1,0,0.0,65000.0,0.0
4748596.0,Manufacturing,United States,WI,2023,1,0,0.0,,0.0
4768.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
48024.0,Manufacturing,United States,TX,2023,2,0,0.0,,0.0
4822178.0,Manufacturing,United States,AL,2023,1,0,0.0,31.810000000000002,0.0
4854165.0,Manufacturing,United States,MN,2023,1,0,0.0,,0.0
5003556.0,Manufacturing,United States,MD,2023,1,0,0.0,,0.0
5055637.0,Manufacturing,United States,GA,2023,1,0,0.0,,0.0
50861.0,Manufacturing,United States,IN,2023,1,0,0.0,,0.0
51701268.0,Manufacturing,United States,CA,2023,1,0,0.0,,0.0
52183078.0,Manufacturing,United States,WA,2023,1,0,0.0,43500.0,0.0
52535088.0,Manufacturing,United States,WI,2023,1,0,0.0,31.5,0.0
52950123.0,Manufacturing,United States,SC,2023,1,0,0.0,,0.0
55170.0,Manufacturing,United States,NC,2023,1,0,0.0,75000.0,0.0
55452.0,Manufacturing,United States,IN,2023,1,0,0.0,,0.0
563407.0,Manufacturing,United States,IN,2023,1,0,0.0,,0.0
5772.0,Manufacturing,United States,IN,2023,1,0,0.0,,0.0
5790.0,Manufacturing,United States,MA,2023,1,0,0.0,,0.0
5790.0,Manufacturing,United States,NV,2023,1,0,0.0,,0.0
5826.0,Manufacturing,United States,WI,2023,1,0,0.0,,0.0
5887.0,Manufacturing,United States,NY,2023,1,0,0.0,63.5,0.0
6464060.0,Manufacturing,United States,CA,2023,1,0,0.0,32.5,0.0
6497.0,Manufacturing,United States,FL,2023,1,0,0.0,,0.0
65574209.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
660507.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
67572051.0,Manufacturing,United States,CO,2023,1,0,0.0,72.5,0.0
6893381.0,Manufacturing,United States,CT,2023,1,0,0.0,,0.0
71127255.0,Manufacturing,United States,Unknown,2023,1,0,0.0,15.0,0.0
71620103.0,Manufacturing,United States,OH,2023,1,0,0.0,,0.0
7361.0,Manufacturing,United States,NV,2023,2,0,0.0,10.875,0.0
7585.0,Manufacturing,United States,Unknown,2023,1,0,0.0,22.0,0.0
7641.0,Manufacturing,United States,NC,2023,1,0,0.0,18.0,0.0
79517437.0,Manufacturing,United States,CA,2023,1,0,0.0,,0.0
81149246.0,Manufacturing,United States,CA,2023,1,0,0.0,26.0,0.0
8117.0,Manufacturing,United States,TX,2023,1,0,0.0,27.835,0.0
8117.0,Manufacturing,United States,WI,2023,1,0,0.0,107500.0,0.0
81484454.0,Manufacturing,United States,CA,2023,1,0,0.0,,0.0
819218.0,Manufacturing,United States,CA,2023,1,0,0.0,22.0,0.0
85123.0,Manufacturing,United States,MN,2023,1,0,0.0,,0.0
8584.0,Manufacturing,United States,MA,2023,1,0,0.0,,0.0
86041588.0,Manufacturing,United States,Unknown,2023,1,0,0.0,91500.0,0.0
884316.0,Manufacturing,United States,CA,2023,1,0,0.0,,0.0
887776.0,Manufacturing,United States,MI,2023,1,0,0.0,20.5,0.0
887776.0,Manufacturing,United States,WA,2023,1,0,0.0,20.5,0.0
890145.0,Manufacturing,United States,TX,2023,1,0,0.0,,0.0
89286946.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
9009097.0,Manufacturing,United States,KS,2023,1,0,0.0,,0.0
90413667.0,Manufacturing,United States,AL,2023,1,0,0.0,,0.0
90413667.0,Manufacturing,United States,NC,2023,2,0,0.0,,0.0
90627662.0,Manufacturing,United States,KS,2023,1,0,0.0,,0.0
911461.0,Manufacturing,United States,IL,2023,1,0,0.0,,0.0
91187899.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
9185.0,Manufacturing,United States,KY,2023,1,0,0.0,,0.0
9326435.0,Manufacturing,United States,Unknown,2023,1,0,0.0,,0.0
9391120.0,Manufacturing,United States,TX,2023,1,0,0.0,10000.0,0.0
961273.0,Manufacturing,United States,CA,2023,1,0,0.0,,0.0
9730586.0,Manufacturing,United States,OH,2023,1,0,0.0,,0.0
97346859.0,Manufacturing,United States,WI,2023,1,0,0.0,,0.0
97402272.0,Manufacturing,United States,NY,2023,1,0,0.0,16.5,0.0
unknown_company,Manufacturing,United States,MI,2023,1,0,0.0,60000.0,0.0
unknown_company,Manufacturing,United States,Unknown,2023,1,0,0.0,20.0,0.0
10023186.0,Other Services,United States,NY,2023,1,0,0.0,,0.0
100235946.0,Other Services,United States,TX,2023,1,0,0.0,,0.0
101699.0,Other Services,United States,IN,2023,1,0,0.0,82500.0,0.0
10420321.0,Other Services,United States,OR,2023,1,0,0.0,,0.0
10640338.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
10650147.0,Other Services,United States,MI,2023,1,0,0.0,82500.0,0.0
107926.0,Other Services,United States,NV,2023,1,0,0.0,,0.0
1082195.0,Other Services,United States,WA,2023,1,0,0.0,,0.0
10872134.0,Other Services,United States,Unknown,2023,2,0,0.0,175000.0,0.0
1087408.0,Other Services,United States,Unknown,2023,2,0,0.0,,0.0
10952715.0,Other Services,United States,FL,2023,1,0,0.0,,0.0
1100068.0,Other Services,United States,TX,2023,1,0,0.0,25.0,0.0
11056.0,Other Services,United States,OK,2023,1,0,0.0,,0.0
11092139.0,Other Services,United States,NY,2023,1,0,0.0,,0.0
1116.0,Other Services,United States,CA,2023,1,0,0.0,85000.0,0.0
1121961.0,Other Services,United States,NJ,2023,1,0,0.0,,0.0
11506900.0,Other Services,United States,MI,2023,1,0,0.0,,0.0
11506900.0,Other Services,United States,NY,2023,1,0,0.0,,0.0
12627115.0,Other Services,United States,TN,2023,1,0,0.0,120000.0,0.0
1291555.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
1302410.0,Other Services,United States,NY,2023,1,0,0.0,110000.0,0.0
13219455.0,Other Services,United States,Unknown,2023,1,1,0.45,,1.0
133340.0,Other Services,United States,FL,2023,1,0,0.0,70000.0,0.0
13391879.0,Other Services,United States,TX,2023,1,0,0.0,,0.0
1353.0,Other Services,United States,FL,2023,1,0,0.0,,0.0
1353.0,Other Services,United States,NJ,2023,1,0,0.0,,0.0
14027346.0,Other Services,United States,FL,2023,1,0,0.0,47.5,0.0
145145.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
14524845.0,Other Services,United States,Unknown,2023,2,0,0.0,,0.0
14530717.0,Other Services,United States,TX,2023,1,0,0.0,,0.0
14542824.0,Other Services,United States,HI,2023,1,0,0.0,,0.0
14542824.0,Other Services,United States,MT,2023,1,0,0.0,28.0,0.0
14553450.0,Other Services,United States,IL,2023,1,0,0.0,,0.0
1456190.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
1507960.0,Other Services,United States,NY,2023,1,0,0.0,114000.0,0.0
15250145.0,Other Services,United States,AZ,2023,1,0,0.0,,0.0
15317.0,Other Services,United States,Unknown,2023,4,0,0.0,,0.0
1560402.0,Other Services,United States,MA,2023,1,0,0.0,,0.0
1587570.0,Other Services,United States,LA,2023,1,0,0.0,,0.0
15911286.0,Other Services,United States,NY,2023,1,0,0.0,,0.0
16074090.0,Other Services,United States,MA,2023,1,0,0.0,,0.0
16154370.0,Other Services,United States,CA,2023,1,0,0.0,,0.0
166551.0,Other Services,United States,NE,2023,1,0,0.0,,0.0
167757.0,Other Services,United States,MO,2023,1,0,0.0,19.5,0.0
1681.0,Other Services,United States,NY,2023,1,0,0.0,135000.0,0.0
1681.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
1766026.0,Other Services,United States,UT,2023,1,0,0.0,,0.0
17882179.0,Other Services,United States,Unknown,2023,1,0,0.0,15.0,0.0
17937.0,Other Services,United States,CA,2023,1,0,0.0,52500.0,0.0
18286898.0,Other Services,United States,CA,2023,1,0,0.0,145000.0,0.0
18306.0,Other Services,United States,IA,2023,1,0,0.0,87500.0,0.0
18438915.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
18688214.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
18725117.0,Other Services,United States,Unknown,2023,1,0,0.0,27.5,0.0
1902376.0,Other Services,United States,GA,2023,1,0,0.0,,0.0
19024086.0,Other Services,United States,CA,2023,1,0,0.0,100000.0,0.0
1975865.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
206415.0,Other Services,United States,SC,2023,1,0,0.0,,0.0
211153.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
2121817.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
2132727.0,Other Services,United States,TX,2023,1,0,0.0,52500.0,0.0
2141751.0,Other Services,United States,OH,2023,1,0,0.0,,0.0
215561.0,Other Services,United States,MA,2023,1,0,0.0,75000.0,0.0
22085.0,Other Services,United States,IL,2023,1,0,0.0,100000.0,0.0
2250822.0,Other Services,United States,WA,2023,1,0,0.0,24.0,0.0
23711047.0,Other Services,United States,CO,2023,1,0,0.0,140000.0,0.0
2450045.0,Other Services,United States,KY,2023,1,0,0.0,20.75,0.0
2463373.0,Other Services,United States,CA,2023,1,0,0.0,189927.0,0.0
2463373.0,Other Services,United States,GA,2023,1,0,0.0,189927.0,0.0
24791870.0,Other Services,United States,IA,2023,1,0,0.0,22.0,0.0
2494694.0,Other Services,United States,DC,2023,1,0,0.0,,0.0
25371.0,Other Services,United States,Unknown,2023,2,0,0.0,,0.0
2567427.0,Other Services,United States,GA,2023,1,0,0.0,57000.0,0.0
2604933.0,Other Services,United States,CA,2023,1,0,0.0,,0.0
27127.0,Other Services,United States,NY,2023,1,0,0.0,,0.0
273949.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
2743.0,Other Services,United States,OH,2023,1,0,0.0,99090.5,0.0
2748038.0,Other Services,United States,GA,2023,1,0,0.0,,0.0
28495889.0,Other Services,United States,Unknown,2023,1,0,0.0,,0.0
28615633.0,Other Services,United States,MD,2023,1,0,0.0,,0.0
29360090.0,Other Services,United States,Unknown,2023,1,0,0.0,12031.0,0.0
294125.0,Other Services,United States,NJ,2023,1,0,0.0,,0.0
